CarID,Brand,CarName,Year,Mileage_KM,Engine_CC,FuelType,Transmission,Horsepower,Price_USD
1865,Ford,Escape,2019,104271,2000,Diesel,Automatic,152,83858
1866,Tesla,Model Y,2021,62328,3000,Petrol,Manual,354,55392
1867,BMW,X3,2016,47777,3000,Diesel,Automatic,135,35147
1868,Hyundai,Elantra,2017,56785,1600,Hybrid,Manual,441,78739
1869,Audi,A4,2022,223605,2200,Hybrid,Manual,264,12291
1870,Audi,A4,2016,219182,1200,Diesel,Manual,418,28164
1871,Honda,Accord,2022,219248,1500,Hybrid,Automatic,286,34018
1872,Mercedes-Benz,E-Class,2021,60714,1800,Hybrid,Automatic,262,84051
1873,Mercedes-Benz,C-Class,2015,138810,2500,Electric,Automatic,230,15623
1874,Mercedes-Benz,GLC,2024,193770,1600,Electric,Automatic,159,64587
1875,Ford,Focus,2023,47285,1800,Petrol,Manual,83,83033
1876,BMW,3 Series,2024,131058,3000,Petrol,Manual,331,31740
1877,BMW,5 Series,2023,9538,2000,Petrol,Automatic,165,80884
1878,Kia,K5,2023,170820,3000,Petrol,Automatic,341,70201
1879,Audi,Q5,2025,157919,1000,Petrol,Automatic,291,53278
1880,Honda,Accord,2019,240355,2000,Hybrid,Manual,314,54875
1881,Nissan,Sentra,2016,184078,2200,Diesel,Automatic,172,15292
1882,Hyundai,Tucson,2021,239814,1600,Hybrid,Automatic,408,38413
1883,Mercedes-Benz,GLC,2015,29027,3000,Petrol,Automatic,128,60397
1884,BMW,5 Series,2025,194665,2200,Hybrid,Automatic,405,55542
1885,Tesla,Model S,2022,204227,3000,Diesel,Automatic,109,31801
1886,Hyundai,Tucson,2024,217145,1500,Hybrid,Manual,177,85892
1887,Mercedes-Benz,GLC,2022,10746,2500,Petrol,Manual,389,13145
1888,Hyundai,Elantra,2017,41719,1200,Diesel,Manual,412,70078
1889,Nissan,Altima,2016,175526,2500,Electric,Manual,258,53558
1890,Hyundai,Elantra,2023,144200,1600,Petrol,Automatic,410,82347
1891,Nissan,Rogue,2015,216007,1200,Electric,Automatic,280,65785
1892,Hyundai,Elantra,2021,20471,2000,Diesel,Manual,215,35341
1893,Ford,Fusion,2018,153219,3000,Electric,Manual,324,48011
1894,Honda,Accord,2023,11231,1800,Hybrid,Manual,400,50160
1895,BMW,3 Series,2024,245751,1600,Electric,Automatic,190,33098
1896,Ford,Focus,2018,18390,1800,Electric,Automatic,329,16141
1897,Tesla,Model S,2020,171565,3000,Petrol,Automatic,242,80414
1898,Hyundai,Sonata,2022,98088,2200,Petrol,Automatic,311,77458
1899,Hyundai,Sonata,2021,137378,2000,Petrol,Manual,290,22717
1900,Nissan,Sentra,2020,146139,3000,Electric,Manual,85,77896
1901,Toyota,Camry,2017,149337,1000,Hybrid,Automatic,314,37033
1902,Kia,K5,2017,222309,3000,Hybrid,Manual,118,89236
1903,Mercedes-Benz,GLC,2023,96117,2000,Electric,Manual,220,89677
1904,Audi,Q5,2015,41383,2200,Electric,Automatic,201,70853
1905,Kia,Rio,2019,59735,1000,Electric,Automatic,327,65973
1906,Nissan,Rogue,2023,241837,1800,Hybrid,Manual,237,19702
1907,Kia,K5,2021,218624,1200,Petrol,Automatic,227,81183
1908,Kia,Rio,2024,67956,2200,Electric,Manual,200,55252
1909,Honda,CR-V,2016,249074,3000,Diesel,Manual,358,33680
1910,BMW,5 Series,2022,143042,1600,Diesel,Automatic,421,49377
1911,Hyundai,Elantra,2023,233257,1000,Electric,Automatic,241,53494
1912,Hyundai,Tucson,2019,138734,2000,Diesel,Manual,295,42000
1913,Nissan,Altima,2022,36922,3000,Electric,Manual,348,35983
1914,Audi,Q5,2017,105531,1200,Diesel,Manual,347,70939
1915,Kia,K5,2015,142361,1600,Petrol,Automatic,300,55484
1916,Toyota,RAV4,2022,45952,2500,Petrol,Automatic,234,19075
1917,Ford,Focus,2020,67153,2000,Petrol,Automatic,288,16922
1918,Mercedes-Benz,GLC,2025,186378,2500,Hybrid,Automatic,304,49195
1919,Tesla,Model 3,2020,221057,2000,Petrol,Manual,398,72611
1920,Nissan,Altima,2021,106285,1000,Electric,Automatic,350,54536
1921,Mercedes-Benz,GLC,2016,195854,1600,Petrol,Manual,139,87872
1922,Tesla,Model 3,2016,132518,2500,Petrol,Manual,273,89205
1923,Tesla,Model 3,2024,226587,3000,Diesel,Automatic,423,60328
1924,Hyundai,Elantra,2022,206167,3000,Petrol,Manual,102,15836
1925,Honda,CR-V,2021,23621,2000,Hybrid,Manual,157,82630
1926,BMW,3 Series,2019,189746,1000,Petrol,Manual,448,28734
1927,Honda,Civic,2017,153236,1600,Diesel,Manual,444,56661
1928,Nissan,Altima,2017,151348,1500,Hybrid,Manual,358,89324
1929,Hyundai,Tucson,2020,113382,1500,Hybrid,Manual,449,28125
1930,BMW,5 Series,2025,74779,3000,Electric,Automatic,145,39753
1931,Honda,CR-V,2021,234841,1800,Diesel,Manual,346,84464
1932,Kia,K5,2025,146448,2000,Diesel,Automatic,148,26584
1933,Nissan,Altima,2017,27428,3000,Hybrid,Manual,86,43157
1934,Kia,K5,2018,215289,2500,Diesel,Automatic,350,77812
1935,Kia,Rio,2021,69271,1800,Petrol,Manual,436,37472
1936,Toyota,Corolla,2022,185471,2500,Electric,Automatic,183,41323
1937,Tesla,Model 3,2022,159160,2000,Petrol,Manual,228,52005
1938,Ford,Escape,2018,19683,1000,Electric,Manual,234,66687
1939,Honda,Civic,2015,171314,2500,Diesel,Manual,226,54502
1940,Hyundai,Elantra,2020,169043,2500,Electric,Manual,388,27713
1941,Ford,Focus,2021,17714,2000,Diesel,Automatic,446,56775
1942,Audi,Q5,2021,192057,1600,Petrol,Manual,121,11795
1943,Ford,Focus,2015,103776,2200,Diesel,Manual,83,76923
1944,Mercedes-Benz,E-Class,2022,199862,2500,Hybrid,Manual,306,26529
1945,Mercedes-Benz,E-Class,2025,29755,3000,Hybrid,Automatic,239,36292
1946,Tesla,Model 3,2021,145709,1500,Electric,Automatic,168,35747
1947,Ford,Fusion,2023,32180,2200,Petrol,Manual,341,78665
1948,Nissan,Sentra,2019,121374,2000,Diesel,Automatic,413,50082
1949,Ford,Escape,2015,57427,1600,Diesel,Manual,434,52577
1950,Hyundai,Sonata,2015,196327,1800,Petrol,Automatic,341,73726
1951,BMW,3 Series,2025,35326,2200,Electric,Manual,380,66400
1952,Mercedes-Benz,C-Class,2019,159064,3000,Hybrid,Automatic,342,78856
1953,Audi,Q5,2020,5496,1600,Hybrid,Manual,136,55632
1954,Nissan,Rogue,2020,155274,1600,Hybrid,Automatic,286,23233
1955,Audi,A4,2015,178562,1000,Hybrid,Manual,207,36093
1956,Hyundai,Sonata,2022,194832,1500,Petrol,Automatic,404,45020
1957,Toyota,Corolla,2023,47402,1800,Hybrid,Automatic,189,48633
1958,Hyundai,Sonata,2020,98202,1500,Petrol,Manual,259,87747
1959,Nissan,Rogue,2023,138800,1800,Hybrid,Manual,262,56758
1960,Toyota,Camry,2021,19981,2000,Diesel,Manual,429,84472
1961,Audi,A4,2021,158545,1200,Hybrid,Automatic,155,87676
1962,Honda,CR-V,2015,210653,2500,Petrol,Automatic,390,72093
1963,Mercedes-Benz,C-Class,2022,56581,1600,Diesel,Manual,364,55261
1964,Ford,Fusion,2015,152446,1200,Petrol,Automatic,171,62877
1965,Ford,Escape,2025,115788,1800,Electric,Manual,345,60907
1966,Hyundai,Elantra,2016,192328,1200,Petrol,Manual,239,58996
1967,Audi,A4,2022,231707,2000,Hybrid,Manual,257,15535
1968,Tesla,Model S,2016,42330,1500,Electric,Automatic,235,51744
1969,Nissan,Altima,2021,240882,2200,Hybrid,Manual,285,60700
1970,Nissan,Altima,2017,200007,1500,Diesel,Automatic,94,16757
1971,Toyota,Camry,2025,216591,3000,Electric,Manual,163,11086
1972,Ford,Escape,2021,199518,3000,Petrol,Automatic,368,22190
1973,Kia,K5,2016,117733,1000,Diesel,Manual,341,14714
1974,Toyota,Camry,2020,163500,1200,Hybrid,Automatic,422,80849
1975,Ford,Escape,2019,236967,1200,Petrol,Automatic,258,40341
1976,Mercedes-Benz,GLC,2021,224679,2500,Hybrid,Automatic,110,14932
1977,Kia,Rio,2015,42752,1500,Electric,Automatic,391,39468
1978,Kia,K5,2019,169687,2500,Hybrid,Automatic,348,27376
1979,Honda,CR-V,2017,206111,1800,Diesel,Automatic,148,51889
1980,Audi,A6,2022,77345,1200,Diesel,Manual,310,49791
1981,Honda,Civic,2019,72040,1000,Diesel,Manual,197,53684
1982,Mercedes-Benz,GLC,2022,102855,2500,Electric,Automatic,105,50471
1983,Toyota,Corolla,2018,209269,1200,Petrol,Manual,428,78811
1984,Nissan,Rogue,2025,204669,1000,Diesel,Automatic,345,78603
1985,Kia,Rio,2021,195121,2000,Electric,Manual,449,24003
1986,BMW,3 Series,2017,13561,1800,Diesel,Manual,99,19508
1987,Tesla,Model Y,2018,113474,3000,Electric,Manual,362,20572
1988,Toyota,Corolla,2019,95250,2000,Electric,Manual,321,15081
1989,BMW,3 Series,2016,76289,1500,Electric,Manual,178,71024
1990,Tesla,Model 3,2017,31796,1800,Diesel,Manual,310,43241
1991,Audi,Q5,2020,205557,1000,Electric,Manual,80,86593
1992,Tesla,Model Y,2025,66252,2000,Hybrid,Manual,277,72323
1993,BMW,5 Series,2019,72485,1200,Diesel,Automatic,437,33219
1994,Kia,Rio,2017,201791,1200,Diesel,Manual,384,56103
1995,Hyundai,Sonata,2018,5470,2200,Petrol,Manual,180,53645
1996,Mercedes-Benz,E-Class,2016,102175,1000,Electric,Automatic,439,82449
1997,Audi,Q5,2017,164874,3000,Petrol,Manual,367,13301
1998,Honda,Accord,2016,226372,1500,Petrol,Automatic,98,52087
1999,Hyundai,Sonata,2023,85535,1800,Hybrid,Automatic,133,12939
2000,Nissan,Altima,2023,148185,2500,Electric,Automatic,166,75163
2001,Kia,K5,2016,200853,2200,Electric,Automatic,176,20353
2002,Mercedes-Benz,GLC,2017,136128,1500,Petrol,Manual,346,41543
2003,BMW,X3,2022,8529,2200,Petrol,Manual,165,48347
2004,Ford,Escape,2017,245113,1800,Electric,Manual,406,81589
2005,Audi,A6,2021,11443,1500,Petrol,Manual,371,45389
2006,Ford,Focus,2015,94847,1600,Diesel,Automatic,407,48864
2007,Audi,A6,2015,69510,2200,Electric,Manual,352,62562
2008,Nissan,Rogue,2019,126303,1200,Hybrid,Automatic,305,32140
2009,Honda,Accord,2015,63911,2000,Diesel,Automatic,424,17726
2010,Toyota,RAV4,2020,44752,2500,Hybrid,Manual,251,70349
2011,Ford,Focus,2018,100204,2500,Petrol,Automatic,172,10360
2012,Mercedes-Benz,GLC,2021,231746,2000,Electric,Automatic,341,81711
2013,Tesla,Model 3,2015,101851,2500,Electric,Manual,377,28048
2014,Honda,Civic,2017,236269,1200,Electric,Manual,158,39069
2015,Kia,Sportage,2019,10343,2500,Diesel,Manual,253,83350
2016,Kia,Rio,2024,14330,2500,Diesel,Manual,406,36612
2017,BMW,5 Series,2022,86779,2000,Electric,Automatic,218,71481
2018,Mercedes-Benz,GLC,2023,197837,2500,Diesel,Manual,79,65420
2019,Nissan,Sentra,2019,202284,3000,Diesel,Manual,93,82226
2020,Hyundai,Elantra,2017,153308,2200,Electric,Manual,246,74060
2021,Nissan,Sentra,2025,90779,1200,Electric,Automatic,421,23572
2022,Ford,Focus,2018,64539,1200,Petrol,Manual,428,48409
2023,Honda,Accord,2022,33751,1600,Hybrid,Automatic,190,15853
2024,Audi,Q5,2021,77814,1600,Diesel,Manual,375,17476
2025,Toyota,RAV4,2022,72172,2200,Diesel,Manual,287,55967
2026,Kia,Rio,2022,187710,1800,Hybrid,Automatic,379,85555
2027,Audi,A4,2015,25909,2500,Petrol,Automatic,220,14615
2028,Kia,Sportage,2017,9676,1600,Hybrid,Automatic,425,81965
2029,Nissan,Sentra,2024,227246,1800,Diesel,Manual,335,12431
2030,Tesla,Model Y,2019,226584,1000,Electric,Manual,434,89561
2031,Nissan,Sentra,2022,73339,1000,Petrol,Manual,365,32593
2032,Hyundai,Tucson,2019,214717,1600,Hybrid,Manual,74,64564
2033,Ford,Escape,2022,176560,3000,Petrol,Manual,163,43925
2034,Hyundai,Elantra,2019,19024,3000,Hybrid,Manual,210,46368
2035,Hyundai,Sonata,2023,152231,1500,Hybrid,Automatic,113,34997
2036,Audi,A4,2015,148993,1200,Petrol,Automatic,211,47380
2037,Audi,A4,2024,107544,1600,Diesel,Automatic,278,52287
2038,Kia,Rio,2022,243926,1800,Hybrid,Automatic,112,82879
2039,Ford,Fusion,2022,193174,1200,Hybrid,Automatic,394,81431
2040,BMW,X3,2015,50661,3000,Hybrid,Manual,296,50796
2041,Honda,CR-V,2018,215845,2200,Hybrid,Manual,151,75161
2042,Toyota,Corolla,2025,9619,1800,Electric,Manual,448,83047
2043,Tesla,Model Y,2020,30995,1200,Petrol,Automatic,88,18060
2044,Tesla,Model S,2020,234075,3000,Hybrid,Manual,329,79585
2045,Audi,A4,2017,201567,1800,Diesel,Manual,234,10103
2046,Honda,Civic,2018,24742,3000,Hybrid,Automatic,418,23160
2047,Nissan,Rogue,2017,200186,1600,Diesel,Manual,222,48988
2048,Nissan,Sentra,2017,205131,2200,Hybrid,Automatic,86,82640
2049,BMW,5 Series,2023,138652,2200,Petrol,Automatic,366,71043
2050,BMW,3 Series,2020,52382,2000,Electric,Automatic,180,71581
2051,BMW,3 Series,2024,18888,2000,Petrol,Manual,129,86268
2052,Honda,Accord,2015,27136,2500,Diesel,Automatic,388,53537
2053,Honda,Accord,2021,127531,1200,Hybrid,Automatic,356,52421
2054,Nissan,Altima,2025,50809,1800,Petrol,Automatic,295,15504
2055,Ford,Focus,2015,215723,1200,Diesel,Automatic,181,25249
2056,Tesla,Model Y,2024,144031,2000,Hybrid,Automatic,377,53755
2057,Kia,K5,2015,23935,1000,Electric,Manual,204,42699
2058,Mercedes-Benz,C-Class,2024,223541,2000,Electric,Automatic,359,67466
2059,Hyundai,Elantra,2019,134286,2500,Petrol,Automatic,203,56976
2060,Hyundai,Sonata,2018,177058,1500,Petrol,Automatic,314,23030
2061,Hyundai,Sonata,2021,145545,2500,Hybrid,Manual,407,27771
2062,Ford,Escape,2021,196019,1000,Petrol,Manual,372,32410
2063,Kia,Rio,2017,57752,1000,Hybrid,Manual,294,28360
2064,Honda,Civic,2019,177057,2500,Diesel,Automatic,73,13973
2065,Tesla,Model 3,2024,235806,1200,Petrol,Automatic,185,18547
2066,Hyundai,Tucson,2019,143016,2500,Electric,Manual,100,81236
2067,Tesla,Model Y,2023,199075,1200,Petrol,Automatic,180,37832
2068,Audi,A4,2016,118364,1800,Hybrid,Automatic,72,38543
2069,Ford,Fusion,2015,31705,2000,Petrol,Manual,152,10777
2070,Toyota,Corolla,2018,162972,2200,Diesel,Automatic,233,46321
2071,BMW,3 Series,2016,7660,1200,Petrol,Automatic,226,28880
2072,Nissan,Rogue,2018,12411,1600,Diesel,Automatic,99,70477
2073,Nissan,Altima,2022,184661,1800,Hybrid,Manual,227,14950
2074,BMW,3 Series,2017,178989,2200,Hybrid,Automatic,100,40232
2075,Tesla,Model S,2022,73585,2200,Electric,Manual,418,58132
2076,BMW,X3,2024,226887,1500,Petrol,Automatic,327,81995
2077,Mercedes-Benz,E-Class,2025,172167,1200,Hybrid,Manual,306,27014
2078,Kia,K5,2024,217435,2200,Petrol,Manual,290,76035
2079,Nissan,Rogue,2017,105233,3000,Petrol,Automatic,395,16633
2080,Audi,A6,2017,24968,1000,Hybrid,Manual,445,18769
2081,Tesla,Model 3,2018,202145,2200,Petrol,Automatic,416,77139
2082,Nissan,Sentra,2025,103511,2500,Petrol,Manual,400,34106
2083,BMW,X3,2025,10354,2000,Hybrid,Automatic,317,42279
2084,BMW,5 Series,2016,38692,2500,Petrol,Automatic,191,45391
2085,Mercedes-Benz,E-Class,2024,98087,2500,Petrol,Automatic,241,14178
2086,Honda,Civic,2023,228038,1800,Electric,Automatic,445,35957
2087,Toyota,RAV4,2023,40201,1000,Diesel,Manual,449,57773
2088,Honda,Accord,2020,118119,2000,Diesel,Manual,328,61544
2089,Audi,Q5,2024,120127,1500,Petrol,Automatic,110,35396
2090,BMW,X3,2025,149308,2200,Petrol,Manual,415,65539
2091,Honda,Civic,2020,201704,3000,Electric,Manual,264,13961
2092,Audi,Q5,2018,223133,2000,Hybrid,Manual,117,58328
2093,Hyundai,Elantra,2015,61263,1200,Petrol,Automatic,308,85885
2094,Mercedes-Benz,E-Class,2017,39285,3000,Electric,Manual,150,51075
2095,Mercedes-Benz,GLC,2025,134764,1500,Diesel,Automatic,371,52493
2096,Hyundai,Sonata,2025,243436,2500,Hybrid,Automatic,128,79880
2097,Mercedes-Benz,E-Class,2023,12201,1200,Petrol,Manual,220,64361
2098,Audi,A4,2018,136218,1500,Diesel,Manual,270,67064
2099,Kia,Sportage,2025,141467,1200,Electric,Manual,299,81165
2100,Kia,Rio,2022,183204,1500,Petrol,Automatic,356,28405
2101,Honda,CR-V,2015,153005,1200,Hybrid,Automatic,83,63439
2102,Kia,K5,2018,104607,1000,Diesel,Manual,174,72615
2103,Audi,Q5,2024,223218,1600,Electric,Automatic,320,70562
2104,Hyundai,Tucson,2016,129225,1500,Hybrid,Automatic,319,82229
2105,Audi,A4,2018,17251,3000,Electric,Automatic,162,30464
2106,Nissan,Sentra,2023,124488,1600,Electric,Manual,210,71430
2107,Kia,K5,2018,126778,1000,Hybrid,Automatic,227,45835
2108,Toyota,Camry,2021,134876,2500,Diesel,Automatic,207,77641
2109,Tesla,Model 3,2021,111613,1800,Petrol,Automatic,433,58335
2110,Mercedes-Benz,E-Class,2020,50123,1200,Hybrid,Manual,371,84087
2111,Nissan,Rogue,2019,137523,1600,Diesel,Manual,423,21894
2112,Mercedes-Benz,E-Class,2025,27039,2000,Hybrid,Manual,76,30325
2113,Mercedes-Benz,C-Class,2020,101822,2200,Hybrid,Manual,427,44652
2114,Mercedes-Benz,GLC,2018,48750,1200,Diesel,Automatic,293,46117
2115,Kia,Sportage,2020,25079,1800,Petrol,Automatic,190,77227
2116,BMW,5 Series,2017,7902,1500,Diesel,Automatic,221,51131
2117,Nissan,Sentra,2023,17330,1600,Diesel,Manual,224,79950
2118,Toyota,Corolla,2017,170341,3000,Diesel,Automatic,386,33675
2119,Honda,Accord,2016,183395,1500,Hybrid,Manual,160,11603
2120,Tesla,Model 3,2017,240192,2200,Petrol,Automatic,379,59229
2121,BMW,X3,2025,185207,1200,Electric,Automatic,108,44406
2122,BMW,5 Series,2015,133735,1500,Hybrid,Automatic,107,83169
2123,Toyota,Camry,2020,24428,2200,Petrol,Manual,258,29305
2124,Honda,Accord,2023,46442,1200,Electric,Manual,368,77032
2125,Honda,Civic,2018,109259,3000,Diesel,Automatic,127,40829
2126,Ford,Fusion,2021,161740,1200,Electric,Automatic,385,60848
2127,BMW,3 Series,2016,65642,2000,Electric,Manual,170,13764
2128,Kia,Rio,2017,244490,1500,Electric,Manual,110,69915
2129,Tesla,Model S,2018,109743,1600,Petrol,Manual,450,82734
2130,Hyundai,Sonata,2019,115711,2500,Electric,Automatic,281,69437
2131,Honda,Civic,2019,236700,1800,Hybrid,Manual,422,45718
2132,Mercedes-Benz,E-Class,2020,146444,1600,Petrol,Automatic,95,31895
2133,Nissan,Sentra,2022,229329,1500,Petrol,Automatic,410,83304
2134,Audi,Q5,2016,211186,2500,Hybrid,Automatic,449,24254
2135,Kia,Sportage,2016,219616,2000,Electric,Automatic,314,12984
2136,Ford,Fusion,2024,85204,2500,Diesel,Manual,255,81325
2137,Ford,Fusion,2017,85601,2500,Electric,Manual,381,11774
2138,Ford,Focus,2019,241014,1800,Hybrid,Automatic,151,57826
2139,Audi,Q5,2023,205467,2200,Diesel,Automatic,127,50689
2140,Audi,A4,2015,245821,1000,Hybrid,Manual,153,49765
2141,Mercedes-Benz,E-Class,2024,15384,1000,Diesel,Automatic,425,18013
2142,Mercedes-Benz,E-Class,2021,196782,2500,Diesel,Manual,178,66521
2143,Audi,Q5,2021,108087,1000,Electric,Automatic,380,85331
2144,Tesla,Model S,2018,241415,2500,Diesel,Manual,341,66414
2145,Toyota,RAV4,2024,202998,1200,Diesel,Automatic,329,36453
2146,Honda,CR-V,2021,11580,2000,Petrol,Automatic,403,37556
2147,Audi,A6,2019,34411,2200,Diesel,Manual,174,66818
2148,Audi,A4,2017,228554,2200,Petrol,Manual,85,44006
2149,BMW,3 Series,2015,99585,1800,Petrol,Automatic,422,85338
2150,Kia,Sportage,2015,173626,1200,Electric,Automatic,93,37518
2151,Hyundai,Tucson,2015,197545,1600,Hybrid,Manual,77,13449
2152,Hyundai,Elantra,2024,95205,1000,Electric,Automatic,239,11428
2153,Hyundai,Tucson,2023,52931,1800,Petrol,Automatic,101,17220
2154,Tesla,Model 3,2019,19738,1800,Diesel,Manual,415,86465
2155,Toyota,Camry,2025,129621,3000,Petrol,Automatic,200,75050
2156,Audi,Q5,2020,143945,1200,Petrol,Manual,134,79780
2157,Nissan,Sentra,2019,44488,1500,Hybrid,Manual,301,46531
2158,Tesla,Model S,2025,146657,3000,Petrol,Automatic,366,64801
2159,Mercedes-Benz,GLC,2017,159102,1600,Petrol,Automatic,375,75249
2160,Ford,Escape,2022,206621,1000,Electric,Manual,101,28438
2161,Toyota,RAV4,2020,100323,1800,Diesel,Manual,210,74303
2162,Kia,K5,2019,241876,2500,Diesel,Automatic,155,14494
2163,Toyota,Corolla,2019,153626,2500,Hybrid,Automatic,187,63385
2164,Nissan,Sentra,2018,80957,1800,Electric,Manual,113,17205
2165,Hyundai,Sonata,2023,47955,1500,Electric,Manual,272,47850
2166,Audi,Q5,2025,81877,2000,Diesel,Manual,167,82434
2167,Ford,Focus,2018,177168,1500,Petrol,Manual,323,21468
2168,Toyota,RAV4,2015,157930,1000,Diesel,Manual,274,67373
2169,Mercedes-Benz,E-Class,2020,106595,2000,Petrol,Manual,144,55716
2170,Toyota,Corolla,2017,31382,1000,Petrol,Manual,266,78366
2171,Honda,Civic,2019,71598,1600,Hybrid,Manual,150,10838
2172,Audi,A4,2015,119817,3000,Electric,Automatic,95,15580
2173,Ford,Fusion,2022,116826,1800,Electric,Automatic,445,64116
2174,Kia,Sportage,2024,85255,3000,Diesel,Manual,226,36082
2175,Nissan,Sentra,2021,227854,1500,Petrol,Manual,263,75090
2176,BMW,5 Series,2022,45160,1600,Petrol,Automatic,294,20401
2177,Mercedes-Benz,C-Class,2018,55420,1600,Diesel,Manual,399,13572
2178,Honda,Civic,2025,170898,2200,Diesel,Automatic,330,35236
2179,Mercedes-Benz,GLC,2023,93393,2200,Petrol,Manual,117,89624
2180,Kia,K5,2017,42529,1000,Electric,Automatic,243,47174
2181,Toyota,Camry,2024,24736,3000,Petrol,Manual,442,17727
2182,Hyundai,Elantra,2018,62161,2200,Petrol,Manual,225,20034
2183,Hyundai,Tucson,2017,100711,1800,Hybrid,Automatic,227,68657
2184,Ford,Escape,2016,235234,1500,Petrol,Manual,295,39781
2185,Mercedes-Benz,E-Class,2017,49246,1500,Petrol,Manual,147,81378
2186,Tesla,Model Y,2015,44542,1800,Petrol,Automatic,188,89856
2187,Honda,Accord,2025,109491,2500,Hybrid,Manual,218,55656
2188,Ford,Focus,2023,191635,1200,Petrol,Automatic,159,42208
2189,Kia,Rio,2017,208616,2000,Hybrid,Manual,211,28623
2190,Tesla,Model S,2025,11413,3000,Hybrid,Manual,147,33851
2191,Kia,Sportage,2016,32269,1000,Diesel,Manual,230,51170
2192,Toyota,Camry,2019,239248,1500,Hybrid,Automatic,165,22609
2193,Kia,Sportage,2024,159297,2200,Electric,Automatic,432,61341
2194,Honda,Accord,2021,209864,1500,Electric,Manual,175,54650
2195,Honda,Civic,2022,126450,1800,Diesel,Manual,349,30527
2196,Honda,Civic,2020,237522,1200,Diesel,Manual,166,60612
2197,Ford,Focus,2024,15611,1600,Hybrid,Manual,264,13569
2198,Hyundai,Elantra,2021,198680,2500,Hybrid,Automatic,335,46798
2199,Toyota,Corolla,2021,100484,2500,Electric,Automatic,378,75024
2200,Audi,A6,2019,167018,1000,Hybrid,Manual,362,18211
2201,Honda,CR-V,2018,194706,3000,Petrol,Manual,211,21208
2202,Tesla,Model 3,2023,15262,1200,Diesel,Manual,245,68817
2203,Honda,Accord,2022,19594,1500,Petrol,Manual,427,76943
2204,Nissan,Sentra,2023,32643,1500,Petrol,Automatic,75,65849
2205,Kia,Rio,2017,127503,1600,Petrol,Automatic,276,23626
2206,Tesla,Model S,2015,172254,1500,Electric,Manual,419,38821
2207,Mercedes-Benz,E-Class,2017,208058,1200,Diesel,Manual,397,59826
2208,Kia,Sportage,2020,242622,1000,Hybrid,Automatic,153,84760
2209,BMW,3 Series,2015,103236,1500,Diesel,Manual,205,15670
2210,BMW,5 Series,2019,27156,1600,Electric,Manual,187,67909
2211,Mercedes-Benz,C-Class,2017,201728,2500,Hybrid,Automatic,106,17402
2212,Hyundai,Sonata,2017,233564,1000,Electric,Automatic,219,11464
2213,Audi,A4,2022,73076,2500,Hybrid,Manual,82,68138
2214,Ford,Escape,2017,95443,2000,Electric,Automatic,163,71817
2215,Ford,Fusion,2023,144647,1200,Hybrid,Manual,99,16559
2216,BMW,3 Series,2021,61504,1000,Petrol,Manual,119,74306
2217,Toyota,RAV4,2016,123895,1500,Petrol,Manual,293,35537
2218,BMW,3 Series,2016,130281,1600,Petrol,Automatic,431,59580
2219,Ford,Focus,2022,159046,2200,Diesel,Manual,202,61470
2220,Mercedes-Benz,GLC,2018,81107,1500,Hybrid,Manual,311,22667
2221,Honda,Accord,2024,55409,1600,Diesel,Automatic,211,73936
2222,Kia,Rio,2022,121063,1800,Petrol,Automatic,222,29726
